Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-wtlu,randomiser-pj22,order-cvp5,order-q334,order-npbb,branch-6wvj,Randomise questionnaire elements?,Question Key,Response
9,1671111661283,15/12/2022 13:41:01,1671111667164,0,15/12/2022 13:41:07,100427,13,questionnaire-rp1o,,25971819,A345,7672474,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.42,1920x1080,1903x969,,ConsentForm_Testable,4,AB,first_empathy,AB,,,accept,No,response-8,A345
10,1671111661283,15/12/2022 13:41:01,1671111667164,0,15/12/2022 13:41:07,100427,13,questionnaire-rp1o,,25971819,A345,7672474,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.42,1920x1080,1903x969,,ConsentForm_Testable,4,AB,first_empathy,AB,,,accept,No,response-9,Gemma
11,1671111661283,15/12/2022 13:41:01,1671111667165,0,15/12/2022 13:41:07,100427,13,questionnaire-rp1o,,25971819,A345,7672474,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.42,1920x1080,1903x969,,ConsentForm_Testable,4,AB,first_empathy,AB,,,accept,No,END QUESTIONNAIRE,15357
1,1671111886316,15/12/2022 13:44:46,1671111886295,0,15/12/2022 13:44:46,100427,13,questionnaire-rp1o,,25971896,A537,7672481,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1873x969,,ConsentForm_Testable,4,,first_interoception,,AB,AB,accept,No,BEGIN QUESTIONNAIRE,
2,1671112052068,15/12/2022 13:47:32,1671112052028,0,15/12/2022 13:47:32,100427,13,questionnaire-rp1o,,25971896,A537,7672481,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1856x969,,ConsentForm_Testable,4,,first_interoception,,AB,AB,accept,No,response-1,1
3,1671112052144,15/12/2022 13:47:32,1671112052029,0,15/12/2022 13:47:32,100427,13,questionnaire-rp1o,,25971896,A537,7672481,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1856x969,,ConsentForm_Testable,4,,first_interoception,,AB,AB,accept,No,response-2,1
4,1671112052144,15/12/2022 13:47:32,1671112052029,0,15/12/2022 13:47:32,100427,13,questionnaire-rp1o,,25971896,A537,7672481,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1856x969,,ConsentForm_Testable,4,,first_interoception,,AB,AB,accept,No,response-3,1
5,1671112052144,15/12/2022 13:47:32,1671112052030,0,15/12/2022 13:47:32,100427,13,questionnaire-rp1o,,25971896,A537,7672481,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1856x969,,ConsentForm_Testable,4,,first_interoception,,AB,AB,accept,No,response-4,1
6,1671112052144,15/12/2022 13:47:32,1671112052030,0,15/12/2022 13:47:32,100427,13,questionnaire-rp1o,,25971896,A537,7672481,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1856x969,,ConsentForm_Testable,4,,first_interoception,,AB,AB,accept,No,response-5,1
7,1671112052144,15/12/2022 13:47:32,1671112052030,0,15/12/2022 13:47:32,100427,13,questionnaire-rp1o,,25971896,A537,7672481,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1856x969,,ConsentForm_Testable,4,,first_interoception,,AB,AB,accept,No,response-6,1
