Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-wtlu,randomiser-pj22,order-cvp5,order-q334,order-npbb,branch-6wvj,Randomise questionnaire elements?,Question Key,Response
1,1674141721795,19/01/2023 15:22:01,1674141721540,0,19/01/2023 15:22:01,100427,13,questionnaire-2wou,,26491117,BLIND,7822983,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,BA,first_empathy,BA,,,accept,No,BEGIN QUESTIONNAIRE,
2,1674141731877,19/01/2023 15:22:11,1674141731656,0,19/01/2023 15:22:11,100427,13,questionnaire-2wou,,26491117,BLIND,7822983,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,BA,first_empathy,BA,,,accept,No,END QUESTIONNAIRE,10117
1,1674138983795,19/01/2023 14:36:23,1674138983847,0,19/01/2023 14:36:23,100427,13,questionnaire-2wou,,26489507,BLIND,7822007,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1873x969,,Phone Task (Participants cue to ask Experimenter) ,1,AB,first_empathy,AB,,,accept,No,BEGIN QUESTIONNAIRE,
2,1674138997285,19/01/2023 14:36:37,1674138997358,0,19/01/2023 14:36:37,100427,13,questionnaire-2wou,,26489507,BLIND,7822007,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1873x969,,Phone Task (Participants cue to ask Experimenter) ,1,AB,first_empathy,AB,,,accept,No,END QUESTIONNAIRE,13511
1,1674138615234,19/01/2023 14:30:15,1674138614922,0,19/01/2023 14:30:14,100427,13,questionnaire-2wou,,26489277,BLIND,7822084,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,BA,BA,accept,No,BEGIN QUESTIONNAIRE,
2,1674138633609,19/01/2023 14:30:33,1674138633360,0,19/01/2023 14:30:33,100427,13,questionnaire-2wou,,26489277,BLIND,7822084,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1920x1080,1920x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,BA,BA,accept,No,END QUESTIONNAIRE,18438
1,1674132213664,19/01/2023 12:43:33,1674132213710,0,19/01/2023 12:43:33,100427,13,questionnaire-2wou,,26484054,BLIND,7819675,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1873x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,AB,AB,accept,No,BEGIN QUESTIONNAIRE,
2,1674132224119,19/01/2023 12:43:44,1674132224185,0,19/01/2023 12:43:44,100427,13,questionnaire-2wou,,26484054,BLIND,7819675,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1873x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,AB,AB,accept,No,END QUESTIONNAIRE,10475
1,1674120311521,19/01/2023 09:25:11,1674120311523,0,19/01/2023 09:25:11,100427,13,questionnaire-2wou,,26479222,BLIND,7818045,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1873x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,BA,BA,accept,No,BEGIN QUESTIONNAIRE,
2,1674120314280,19/01/2023 09:25:14,1674120314333,0,19/01/2023 09:25:14,100427,13,questionnaire-2wou,,26479222,BLIND,7818045,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 109.0.1518.55,1920x1080,1873x969,,Phone Task (Participants cue to ask Experimenter) ,1,,first_interoception,,BA,BA,accept,No,END QUESTIONNAIRE,2811
